Order ID,OrderDate,Gender,Phone,City,State,Product,Category,Customer Segment,Sales Channel,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Payment,Salesperson,Order Status,Customer Rating,Delivery Days,Returned,Customer Satisfaction
ORD10563,09/08/2025,Other,6691691710,Bangalore,Karnataka,Smartphone,Electronics,Small Business,Direct Sales,2,32000,15,54400,43236.92,11163.08,Credit Card,Sneha,Cancelled,3,10,No,2.1
ORD10564,06/06/2025,Male,9456273760,Mumbai,Maharashtra,Tablet,Electronics,Consumer,Retail Store,4,28000,10,100800,85752.85,15047.15,Debit Card,Suresh,Completed,4,2,No,2.9
ORD10565,28/12/2025,Other,9315459242,Hyderabad,Telangana,Headset,Accessories,Enterprise,Distributor,2,2200,5,4180,3336.8,843.2,Net Banking,Rahul,Returned,,3,Yes,4.9
ORD10566,23/02/2026,Female,,Chennai,Tamil Nadu,Smartphone,Electronics,Small Business,Distributor,6,32000,20,153600,132247.68,21352.32,UPI,Vijay,Returned,3,11,Yes,3.9
ORD10567,25/10/2025,Female,9667168479,Mumbai,Maharashtra,Laptop,Electronics,Consumer,Retail Store,1,55000,3,53350,45360.39,7989.61,Net Banking,Meena,Completed,3,8,No,3.9
ORD10568,11/02/2026,Female,6276903132,Bangalore,Karnataka,Smartphone,Electronics,Small Business,Distributor,2,32000,3,62080,50920.11,11159.89,Cash,Meena,Pending,,12,No,2.3
ORD10569,07/08/2025,Other,9325187403,Chennai,Tamil Nadu,Smartphone,Electronics,Enterprise,Online,3,32000,8,88320,62872.64,25447.36,Debit Card,Vijay,Returned,2,1,Yes,4.6
ORD10570,26/05/2025,Male,7281346811,Pune,Maharashtra,Tablet,Electronics,Enterprise,Direct Sales,5,28000,15,119000,92717.15,26282.85,Cash,Divya,Cancelled,2,1,Yes,4.7
ORD10571,06/03/2026,Other,9366641864,Delhi,Delhi,Tablet,Electronics,Corporate,Direct Sales,5,28000,3,135800,93473.14,42326.86,Debit Card,Anitha,Returned,1,9,Yes,2.2
ORD10572,21/11/2025,Male,8145102785,Madurai,Tamil Nadu,SSD,Storage,Small Business,Online,3,6500,5,18525,15197.81,3327.19,EMI,Vijay,Cancelled,5,12,Yes,5
ORD10573,12/07/2025,Male,8581032092,Trichy,Tamil Nadu,Keyboard,Accessories,Enterprise,Retail Store,2,1800,0,3600,2420.89,1179.11,Debit Card,Divya,Pending,,10,Yes,3.1
ORD10574,08/05/2025,Female,7762597948,Chennai,Tamil Nadu,Printer,Office Equipment,Small Business,Distributor,5,12000,5,57000,44430.03,12569.97,Cash,Vijay,Cancelled,1,3,No,3.3
ORD10575,19/10/2025,Other,7216542443,Kochi,Kerala,Keyboard,Accessories,Consumer,Online,,1800,10,4860,3912.9,947.1,UPI,Priya,Completed,5,7,Yes,3.5
ORD10576,19/08/2026,Female,6909979573,Kochi,Kerala,SSD,Storage,Corporate,Direct Sales,2,6500,15,11050,9445.6,1604.4,Cash,Vijay,Completed,2,8,Yes,3.1
ORD10577,18/08/2025,Other,7136014867,Coimbatore,Tamil Nadu,Smartphone,Electronics,Small Business,Direct Sales,7,32000,0,224000,189393.8,34606.2,EMI,Divya,Completed,4,1,Yes,2.1
ORD10578,09/08/2026,Female,6827470134,Kochi,Kerala,Printer,Office Equipment,Enterprise,Online,6,12000,5,68400,47584.7,20815.3,Cash,Vijay,Pending,,7,Yes,3.2
ORD10579,29/12/2026,Other,8477911581,Kochi,Kerala,Printer,Office Equipment,Enterprise,Distributor,3,12000,8,33120,24315.58,8804.42,Cash,Karthik,Cancelled,2,2,Yes,2.1
ORD10580,11/07/2026,Male,9188324405,Madurai,Tamil Nadu,Laptop,Electronics,Corporate,Direct Sales,3,55000,0,165000,126776.75,38223.25,EMI,Sneha,Pending,2,11,Yes,2.9
ORD10581,22/02/2025,Other,6099389087,Mumbai,Maharashtra,Webcam,Accessories,Consumer,Online,7,3500,20,19600,16721.62,2878.38,Net Banking,Anitha,Completed,1,3,No,2.8
ORD10582,01/08/2025,Male,7777021820,Bangalore,Karnataka,Keyboard,Accessories,Consumer,Direct Sales,2,1800,8,3312,2961.75,350.25,EMI,Priya,Pending,,7,No,4.7
ORD10583,02/07/2025,Male,6503400821,Hyderabad,Telangana,Smartphone,Electronics,Small Business,Distributor,3,32000,5,91200,59753.63,31446.37,Net Banking,Anitha,Completed,2,9,No,4.8
ORD10584,09/06/2026,Male,9859338963,Madurai,Tamil Nadu,Mouse,Accessories,Corporate,Online,1,900,10,810,562.98,247.02,Debit Card,Karthik,Pending,1,12,Yes,2.8
ORD10585,30/10/2026,Female,8201843093,Mumbai,Maharashtra,Smartphone,Electronics,Enterprise,Retail Store,2,32000,5,60800,50556.16,10243.84,Debit Card,Karthik,Pending,,12,No,4.9
ORD10586,15/05/2026,Other,9208681024,Madurai,Tamil Nadu,Monitor,Electronics,Small Business,Distributor,5,18000,3,87300,72952.55,14347.45,Cash,Priya,Returned,4,4,No,3.1
ORD10587,17/09/2025,Other,9550591114,Trichy,Tamil Nadu,Monitor,Electronics,Small Business,Direct Sales,3,18000,0,54000,45896.94,8103.06,UPI,Priya,Pending,3,7,Yes,3.1
ORD10588,18/11/2025,Other,6046819541,Mumbai,Maharashtra,Monitor,Electronics,Small Business,Retail Store,6,18000,5,102600,70719.43,31880.57,Net Banking,Anitha,Cancelled,,9,Yes,3.2
ORD10589,15/09/2026,Other,7811403045,Mumbai,Maharashtra,SSD,Storage,Enterprise,Distributor,4,6500,0,26000,19620.38,6379.62,Debit Card,Divya,Pending,1,8,No,2.1
ORD10590,08/09/2026,Male,8475678519,Coimbatore,Tamil Nadu,Headset,Accessories,Consumer,Distributor,2,2200,0,4400,3206.14,1193.86,UPI,Anitha,Completed,4,5,Yes,4.5
ORD10591,13/03/2025,Other,7292777757,Chennai,Tamil Nadu,Tablet,Electronics,Small Business,Distributor,1,28000,5,26600,21692.89,4907.11,Debit Card,Vijay,Completed,5,6,No,3.8
ORD10592,05/05/2025,Male,6962134345,Pune,Maharashtra,Tablet,Electronics,Consumer,Online,8,28000,8,206080,184504.62,21575.38,Credit Card,Priya,Cancelled,,12,No,2.7
ORD10593,06/01/2025,Male,6475897833,Mumbai,Maharashtra,Monitor,Electronics,Consumer,Distributor,6,18000,20,86400,90362.66,-3962.66,UPI,Rahul,Cancelled,,10,No,2.8
ORD10594,01/06/2025,Other,6525589358,Hyderabad,Telangana,Keyboard,Accessories,Corporate,Direct Sales,8,1800,0,14400,9364.45,5035.55,EMI,Meena,Cancelled,,12,No,2.7
ORD10595,06/09/2025,Other,,Pune,Maharashtra,Headset,Accessories,Consumer,Direct Sales,2,2200,5,4180,3317.79,862.21,UPI,Divya,Completed,,4,No,4.5
ORD10596,28/08/2026,Female,9043037430,Trichy,Tamil Nadu,Mouse,Accessories,Enterprise,Retail Store,2,900,5,1710,1206.14,503.86,Cash,Priya,Pending,2,6,No,4.9
ORD10597,12/03/2025,Other,7319185369,Kochi,Kerala,SSD,Storage,Consumer,Retail Store,4,6500,20,20800,18617.28,2182.72,Net Banking,Priya,Completed,2,1,No,2.6
ORD10598,18/07/2026,Male,6646908170,Trichy,Tamil Nadu,Laptop,Electronics,Enterprise,Direct Sales,8,55000,5,418000,300845.11,117154.89,Cash,Sneha,Completed,4,5,No,2.3
ORD10599,30/06/2025,Other,8120065562,Coimbatore,Tamil Nadu,Tablet,Electronics,SMB,Online,4,28000,5,106400,74532.41,31867.59,EMI,Arun,Pending,1,4,Yes,2.2
ORD10600,14/04/2025,Other,9074437748,Madurai,Tamil Nadu,Laptop,Electronics,Enterprise,Direct Sales,5,55000,3,266750,174845.93,91904.07,Net Banking,Priya,Pending,,12,No,3.5
ORD10601,03/09/2026,Male,6794907488,Mumbai,Maharashtra,Keyboard,Accessories,Enterprise,Distributor,6,1800,15,9180,7442.48,1737.52,EMI,Divya,Pending,3,11,Yes,2.5
ORD10602,15/03/2026,Female,9784972278,Trichy,Tamil Nadu,Printer,Office Equipment,Small business,Retail Store,3,12000,0,36000,28074.51,7925.49,EMI,Arun,Cancelled,4,10,Yes,3.5
ORD10603,04/08/2026,Other,8160997637,Trichy,Tamil Nadu,Mouse,Accessories,Corporate,Retail Store,2,900,0,1800,1469.78,330.22,UPI,Priya,Cancelled,,6,No,3.5
ORD10604,09/01/2026,Female,9050101734,Chennai ,Kerala,Printer,Office Equipment,Small Business,Direct Sales,5,12000,15,51000,44205.5,6794.5,UPI,Rahul,Completed,2,7,Yes,4
ORD10605,14/12/2026,Other,6383428853,Delhi,Delhi,Keyboard,Accessories,Corporate,Direct Sales,8,1800,0,14400,9772.54,4627.46,EMI,Priya,Cancelled,,11,No,5
ORD10606,06/12/2025,Female,7328533462,Hyderabad,Telangana,Webcam,Accessories,Corporate,Online,5,3500,15,14875,12315.15,2559.85,Cash,Suresh,Cancelled,5,2,No,4.4
ORD10607,26/05/2026,Other,6645223267,Delhi,Delhi,SSD,Storage,Small Business,Retail Store,5,6500,0,32500,27711.87,4788.13,Debit Card,Meena,Cancelled,1,5,Yes,3.4
ORD10608,06/01/2025,Male,7079898502,Pune,Maharashtra,Mouse,Accessories,Corporate,Distributor,2,900,0,1800,1326.97,473.03,Debit Card,Suresh,Pending,1,12,No,2.4
ORD10609,30/04/2026,Female,7714179840,Coimbatore,Tamil Nadu,Mouse,Accessories,Consumer,Distributor,2,900,5,1710,1210.55,499.45,Debit Card,Anitha,Cancelled,2,10,No,4
ORD10610,14/09/2025,Male,7293052593,Madurai,Tamil Nadu,Printer,Office Equipment,Small Business,Online,3,12000,15,30600,28952.59,1647.41,Debit Card,Anitha,Returned,5,3,No,4.3
ORD10611,17/11/2025,Female,7521250993,Bangalore,Karnataka,Tablet,Electronics,Enterprise,Direct Sales,3,28000,10,75600,60988.73,14611.27,Net Banking,Vijay,Returned,1,9,Yes,4.9
ORD10612,06/09/2025,Male,8666701128,Bangalore,Karnataka,Tablet,Electronics,Small Business,Online,3,28000,10,75600,70362.07,5237.93,Net Banking,Karthik,Returned,,1,No,4.4
ORD10613,28/10/2026,Male,9530205991,Bangalore,Tamil Nadu,Webcam,Accessories,Small Business,Direct Sales,1,3500,0,3500,2215.94,1284.06,EMI,Sneha,Completed,1,12,Yes,4.1
ORD10614,23/11/2026,Other,7335265924,Hyderabad,Telangana,Webcam,Accessories,Consumer,Direct Sales,8,3500,3,27160,18862.21,8297.79,Cash,Divya,Completed,1,1,Yes,3.8
ORD10615,01/05/2026,Female,6239028498,Kochi,Kerala,Monitor,Electronics,Consumer,Distributor,2,18000,-5,34920,24085.1,10834.9,Net Banking,Meena,Pending,2,9,No,4.5
ORD10616,23/01/2025,Male,8196940190,Madurai,Tamil Nadu,Smartphone,Electronics,Corporate,Direct Sales,2,32000,8,58880,41926.34,16953.66,Net Banking,Rahul,Cancelled,,2,No,3.1
ORD10617,21/04/2026,Male,7217289176,Coimbatore,Tamil Nadu,Headset,Accessories,Enterprise,Online,7,2200,15,13090,12504.26,585.74,Cash,Vijay,Completed,5,5,Yes,3.9
ORD10618,25/04/2026,Male,6679955714,Trichy,Tamil Nadu,SSD,Storage,Small Business,Retail Store,1,6500,5,6175,5531.96,643.04,Debit Card,Suresh,Returned,5,2,Yes,4
ORD10619,24/05/2025,Female,6292960178,Madurai,Tamil Nadu,Printer,Office Equipment,Enterprise,Direct Sales,6,12000,8,66240,56998.35,9241.65,Net Banking,Anitha,Pending,5,12,No,2.4
ORD10620,18/02/2026,Other,6683671517,Madurai,Tamil Nadu,Printer,Office Equipment,Corporate,Online,6,12000,10,64800,55309.97,9490.03,EMI,Priya,Returned,,8,No,4.3
ORD10621,07/03/2026,Female,6491661170, CHENNAI ,Karnataka,Mouse,Accessories,Consumer,Online,3,900,15,2295,2252.32,42.68,Net Banking,Sneha,Completed,2,6,Yes,4.1
ORD10622,25/03/2026,Male,9187526779,Hyderabad,Telangana,Tablet,Electronics,Corporate,Direct Sales,4,28000,3,108640,76227.06,32412.94,Cash,Divya,Completed,5,1,Yes,2.6
ORD10623,14/07/2026,Other,9135227816,Chennai,Tamil Nadu,Keyboard,Accessories,Enterprise,Retail Store,6,1800,20,8640,7753.61,886.39,Credit Card,Anitha,Returned,5,6,No,3.9
ORD10624,21/01/2026,Male,9360328120,chennai,Telangana,Webcam,Accessories,Small Business,Online,2,3500,8,6440,5058.22,1381.78,UPI,Meena,Pending,1,10,No,2.1
ORD10625,11/06/2025,Other,7036798229,Pune,Maharashtra,Headset,Accessories,Small Business,Direct Sales,7,2200,15,13090,10870.82,2219.18,Cash,Arun,Completed,5,8,No,4
ORD10626,02/03/2025,F,7415660595,Bengaluru,Delhi,Laptop,Electronics,Consumer,Retail Store,7,55000,5,365750,257227.24,108522.76,Net Banking,Priya,Completed,3,2,No,3.8
ORD10627,12/02/2025,Other,6967420073,Bangalore,Karnataka,SSD,Storage,Small Business,Direct Sales,8,6500,3,50440,35615.94,14824.06,Net Banking,Rahul,Pending,1,1,Yes,4.3
ORD10628,19/01/2025,Female,9288577072,Kochi,Kerala,Mouse,Accessories,Enterprise,Retail Store,7,900,15,5355,4939.6,415.4,Net Banking,Vijay,Pending,1,8,Yes,4.7
ORD10629,01/03/2025,Other,6043162941,Delhi,Delhi,Printer,Office Equipment,Corporate,Direct Sales,4,12000,5,,34788.77,10811.23,EMI,Suresh,Completed,1,12,Yes,4.4
ORD10630,14/02/2025,Other,9824344960,Chennai,Tamil Nadu,Monitor,Electronics,Corporate,Distributor,3,18000,8,49680,35820.49,13859.51,Credit Card,Anitha,Returned,4,11,Yes,4
ORD10631,01/01/2026,Female,9350969592,Pune,Maharashtra,Monitor,Electronics,Small Business,Retail Store,4,18000,8,66240,56826.81,9413.19,Cash,Rahul,Cancelled,,9,Yes,2.2
ORD10632,21/05/2025,Other,8374969448,Madurai,Tamil Nadu,Tablet,Electronics,Corporate,Online,8,28000,5,212800,143097.26,69702.74,Debit Card,Karthik,Completed,2,12,No,3.9
ORD10633,04/10/2025,Female,9552706111,Bangalore,Karnataka,Smartphone,Electronics,Consumer,Online,1,32000,8,29440,26262.98,3177.02,Debit Card,Anitha,Returned,4,1,No,3.2
ORD10634,18/03/2026,Male,8325935958,Mumbai,Maharashtra,Laptop,Electronics,Small Business,Online,4,55000,8,202400,146137.73,56262.27,Cash,Sneha,Cancelled,5,4,Yes,3
ORD10635,28/02/2025,Other,8911856946,Coimbatore,Tamil Nadu,SSD,Storage,Small Business,Direct Sales,7,6500,20,36400,36173.15,226.85,Net Banking,Anitha,Cancelled,2,7,No,4.2
ORD10636,08/10/2025,Female,7449690416,Hyderabad,Telangana,Mouse,Accessories,Enterprise,Online,1,900,5,855,730.71,124.29,Cash,Rahul,Cancelled,3,11,No,4.3
ORD10637,25/11/2025,Female,6074159865,Chennai,Tamil Nadu,SSD,Storage,Enterprise,Online,2,6500,5,12350,9833.54,2516.46,Net Banking,Arun,Cancelled,4,11,Yes,3.2
ORD10638,07/03/2025,Female,7114719256,Bangalore,Karnataka,SSD,Storage,Enterprise,Retail Store,5,6500,10,29250,24451.29,4798.71,Credit Card,Karthik,Pending,5,11,Yes,2.7
ORD10639,21/07/2026,Other,7112631668,Hyderabad,Telangana,Laptop,Electronics,Small Business,Online,8,55000,10,396000,306310.52,89689.48,EMI,Sneha,Completed,5,4,No,2.3
ORD10640,28/07/2025,Other,7786576136,Trichy,Tamil Nadu,Webcam,Accessories,Consumer,Direct Sales,2,3500,10,6300,4470.12,1829.88,Debit Card,Karthik,Completed,3,10,No,3
ORD10641,14/06/2025,Male,9916463262,Delhi,Delhi,Tablet,Electronics,Corporate ,Online,8,28000,5,212800,172314.22,40485.78,Cash,Divya,Cancelled,5,12,No,4.8
ORD10642,26/01/2026,Male,8428384750,Madurai,Tamil Nadu,Tablet,Electronics,Enterprise,Online,1,28000,15,23800,22240.47,1559.53,Cash,Arun,Returned,,9,No,3
ORD10643,06/01/2026,Other,6495711899,Madurai,Tamil Nadu,Mouse,Accessories,Corporate,Direct Sales,5,900,3,4365,3144.98,1220.02,EMI,Vijay,Cancelled,1,6,Yes,4.7
ORD10644,24/08/2025,Male,9334819924,Madurai,Tamil Nadu,Smartphone,Electronics,Enterprise,Retail Store,4,32000,8,117760,103515.26,14244.74,Cash,Rahul,Cancelled,3,6,Yes,2.2
ORD10645,22/07/2025,Male,6518784128,Kochi,Kerala,Tablet,Electronics,Enterprise,Distributor,3,28000,10,75600,62043.08,13556.92,Cash,Meena,Completed,2,1,No,2.1
ORD10646,02/02/2026,Female,8993285955,Bangalore,Karnataka,Keyboard,Accessories,Corporate,Distributor,3,1800,10,4860,4471.48,388.52,UPI,Sneha,Cancelled,,10,Yes,5
ORD10647,08/10/2026,Female,9254125195,Bangalore,Karnataka,Laptop,Electronics,Enterprise,Retail Store,6,55000,8,303600,276725.4,26874.6,EMI,Karthik,Completed,2,1,No,4
ORD10648,26/08/2026,Female,8118679324,Coimbatore,Tamil Nadu,Smartphone,Electronics,Small Business,Online,6,32000,8,176640,127183.36,49456.64,Cash,Suresh,Returned,3,6,No,3
ORD10649,04/08/2025,Other,9777783416,Hyderabad,Telangana,Keyboard,Accessories,Small Business,Online,1,1800,20,1440,1524.26,-84.26,Debit Card,Rahul,Pending,1,5,No,3.5
ORD10650,19/04/2025,Male,6412213852,Hyderabad,Telangana,Mouse,Accessories,Corporate,Retail Store,5,900,5,4275,3857.91,417.09,UPI,Anitha,Completed,5,9,Yes,2
ORD10651,08/08/2026,Other,6541933397,Delhi,Delhi,Laptop,Electronics,Enterprise,Distributor,4,55000,5,209000,186127.35,22872.65,UPI,Priya,Returned,4,8,No,2.3
ORD10652,16/08/2025,Male,8177806862,Pune,Maharashtra,Keyboard,Accessories,Small Business,Distributor,2,1800,5,3420,2926.35,493.65,Net Banking,Suresh,Completed,,12,No,4.7
ORD10653,22/11/2025,Other,8694168784,Coimbatore,Tamil Nadu,Laptop,Electronics,Consumer,Retail Store,2,55000,15,93500,89166.81,4333.19,Credit Card,Anitha,Returned,2,11,Yes,2.8
ORD10654,15/05/2025,Other,9681460410,Trichy,Tamil Nadu,Keyboard,Accessories,Corporate,Online,3,1800,15,4590,3991.76,598.24,Net Banking,Priya,Returned,5,10,Yes,4.1
ORD10655,21/08/2026,Female,8278313244,Bangalore,Tamil Nadu,Laptop,Electronics,Corporate,Distributor,5,55000,10,247500,195599.16,51900.84,Credit Card,Rahul,Returned,4,11,No,3.8
ORD10656,22/10/2025,Male,8845064468,Trichy,Tamil Nadu,Webcam,Accessories,Enterprise,Online,5,3500,-5,17500,11769.51,5730.49,Credit Card,Meena,Cancelled,,2,No,4.1
ORD10657,29/08/2025,Other,6923873975,Trichy,Tamil Nadu,Keyboard,Accessories,Enterprise,Online,8,1800,10,12960,10351.88,2608.12,Cash,Sneha,Cancelled,,6,No,3.2
ORD10658,02/10/2025,Female,9876543210,Coimbatore,Tamil Nadu,Smartphone,Electronics,Consumer,Distributor,7,32000,5,212800,187928.94,24871.06,Net Banking,Vijay,Pending,5,3,Yes,4.3
ORD10659,21/01/2025,Male,9351936476,Madurai,Tamil Nadu,Monitor,Electronics,Small Business,Distributor,6,18000,3,104760,82640.59,22119.41,Cash,Priya,Completed,5,4,No,3.6
ORD10660,25/10/2025,Female,6926059797,Kochi,Kerala,Keyboard,Accessories,Corporate,Online,7,1800,20,10080,9982.69,97.31,UPI,Arun,Completed,5,7,No,2.1
ORD10661,06/12/2026,Other,6531041899,Pune,Maharashtra,Headset,Accessories,Enterprise,Direct Sales,1,2200,3,2134,1697.46,436.54,Credit Card,Rahul,Completed,1,2,No,2.1
ORD10662,05/02/2026,Female,7826016991,Madurai,Tamil Nadu,Webcam,Accessories,Consumer,Distributor,3,3500,0,10500,8364.4,2135.6,Debit Card,Meena,Pending,1,5,No,3.1
ORD10663,10/05/2026,Other,7050609306,Bengaluru,Karnataka,Tablet,Electronics,Enterprise,Online,4,28000,8,103040,84519.58,18520.42,Net Banking,Vijay,Cancelled,5,12,Yes,3.4
ORD10664,14/01/2026,Other,7334059024,Chennai ,Tamil Nadu,SSD,Storage,Small Business,Retail Store,7,6500,20,36400,30744.7,5655.3,EMI,Priya,Completed,5,3,Yes,4.6
ORD10665,24/09/2026,Male,6253115128,Madurai,Tamil Nadu,Smartphone,Electronics,Enterprise,Distributor,4,32000,0,128000,83701.67,44298.33,Net Banking,Rahul,Cancelled,2,1,No,4.1
ORD10666,30/07/2026,Female,8800355735,Coimbatore,Tamil Nadu,SSD,Storage,Corporate,Distributor,1,6500,5,6175,5107.02,1067.98,Net Banking,Meena,Completed,1,7,Yes,3.1
ORD10667,27/04/2025,Male,8689357814,Hyderabad,Telangana,Laptop,Electronics,Enterprise,Retail Store,2,55000,3,106700,73410.5,33289.5,EMI,Suresh,Returned,4,1,No,2.4
ORD10668,01/08/2026,Female,8247346962,Pune,Maharashtra,Headset,Accessories,Corporate,Distributor,6,2200,10,11880,11002.08,877.92,Cash,Anitha,Cancelled,4,8,Yes,4.8
ORD10669,03/07/2025,Male,7339344787,Hyderabad,Telangana,Keyboard,Accessories,Corporate,Retail Store,8,1800,0,14400,10025.93,4374.07,EMI,Priya,Returned,3,2,Yes,3.9
ORD10670,20/08/2025,Male,7179314760,Hyderabad,Telangana,SSD,Storage,Small Business,Direct Sales,2,6500,5,12350,10045.39,2304.61,Cash,Rahul,Cancelled,5,7,No,3.7
ORD10671,14/10/2025,Male,6544189915,Bangalore,Karnataka,Mouse,Accessories,Enterprise,Distributor,3,900,0,2700,2147.47,552.53,Cash,Anitha,Cancelled,,10,No,2.6
ORD10672,22/09/2026,Female,9756438921,Mumbai,Maharashtra,Laptop,Electronics,Consumer,Distributor,4,55000,0,220000,185480.09,34519.91,UPI,Arun,Pending,5,8,No,4
ORD10673,22/01/2026,Female,7339006857,Pune,Maharashtra,Printer,Office Equipment,Small Business,Online,2,12000,3,23280,18106.44,5173.56,Cash,Divya,Pending,,5,Yes,4.5
ORD10674,03/12/2026,Other,7495423827,Trichy,Tamil Nadu,Webcam,Accessories,Corporate,Online,8,3500,15,23800,22661.85,1138.15,Debit Card,Meena,Cancelled,,7,Yes,3.9
ORD10675,11/01/2025,Other,6837040208,Coimbatore,Tamil Nadu,Mouse,Accessories,Consumer,Distributor,6,900,3,5238,4557.42,680.58,Debit Card,Priya,Cancelled,3,9,Yes,3.8
ORD10676,14/12/2026,Other,6245788095,Pune,Maharashtra,Laptop,Electronics,Consumer,Direct Sales,8,55000,8,404800,277437.68,127362.32,Cash,Meena,Returned,2,8,Yes,2.1
ORD10677,15/05/2025,M,7904294032,Madurai,Tamil Nadu,Laptop,Electronics,Consumer,Distributor,3,55000,15,140250,131453.37,8796.63,UPI,Suresh,Cancelled,2,11,Yes,3
ORD10678,12/11/2026,Male,6828670718,Hyderabad,Telangana,Printer,Office Equipment,Corporate,Distributor,6,12000,,64800,44884.88,19915.12,UPI,Karthik,Returned,1,5,Yes,4.1
ORD10679,26/12/2025,Other,9591046313,Hyderabad,Telangana,Tablet,Electronics,Consumer,Direct Sales,1,28000,5,26600,19199.69,7400.31,UPI,Priya,Completed,2,12,Yes,2.6
ORD10680,16/10/2026,Other,7059706389,Chennai,Tamil Nadu,SSD,Storage,Small Business,Retail Store,3,6500,20,15600,12138.85,3461.15,EMI,Karthik,Cancelled,1,7,No,2.5
ORD10681,12/07/2025,Female,7113917336,Madurai,Tamil Nadu,Keyboard,Accessories,Enterprise,Distributor,6,1800,8,9936,7281.69,2654.31,UPI,Meena,Cancelled,5,6,No,4.3
ORD10682,23/08/2026,Other,6904789816,Trichy,Tamil Nadu,Webcam,Accessories,Enterprise,Distributor,3,3500,0,10500,8903.16,1596.84,EMI,Rahul,Pending,3,12,No,2.3
ORD10683,29/04/2025,Female,6600502063,Pune,Maharashtra,Mouse,Accessories,Enterprise,Distributor,4,900,8,3312,2457.37,854.63,Debit Card,Anitha,Returned,,10,Yes,3
ORD10684,09/12/2025,Male,9921944333,chennai,Delhi,Monitor,Electronics,Small Business,Distributor,1,18000,3,17460,12980.48,4479.52,Credit Card,Meena,Pending,1,8,No,3.8
ORD10685,18/01/2026,Other,7722939481,Coimbatore,Tamil Nadu,Tablet,Electronics,Small Business,Online,8,28000,20,179200,151975.33,27224.67,Credit Card,Suresh,Completed,4,7,No,4.9
ORD10686,04/11/2025,Male,8439491050,Madurai,Tamil Nadu,Tablet,Electronics,Corporate,Retail Store,1,28000,3,27160,20802.01,6357.99,EMI,Sneha,Completed,1,5,Yes,4.4
ORD10687,01/06/2025,Female,6345209162,Coimbatore,Tamil Nadu,Smartphone,Electronics,Corporate,Retail Store,3,32000,8,88320,59539.43,28780.57,Credit Card,Vijay,Completed,,4,Yes,4.1
ORD10688,28/04/2026,Other,6912645659,Chennai,Tamil Nadu,Printer,Office Equipment,Enterprise,Direct Sales,8,12000,3,93120,67462.16,25657.84,Net Banking,Divya,Completed,4,3,No,4.3
ORD10689,11/03/2026,Male,7489783227,Coimbatore,Tamil Nadu,Keyboard,Accessories,Enterprise,Online,6,1800,5,10260,8820.9,1439.1,Credit Card,Anitha,Pending,2,6,No,3
ORD10690,22/05/2025,Male,7296813490,Madurai,Tamil Nadu,Laptop,Electronics,Enterprise,Online,7,55000,0,385000,298351.34,86648.66,Debit Card,Vijay,Pending,4,3,No,2.9
ORD10691,12/02/2026,Female,98765ABCDE,Chennai,Tamil Nadu,Smartphone,Electronics,Consumer,Distributor,5,32000,8,147200,106093.49,41106.51,EMI,Priya,Returned,1,3,No,2.4
ORD10692,18/11/2026,Female,7825280355,Coimbatore,Tamil Nadu,Webcam,Accessories,Small Business,Online,8,3500,0,28000,20626.86,7373.14,Cash,Meena,Cancelled,4,12,No,4.5
ORD10693,28/01/2026,Male,7447900854,Bangalore,Karnataka,Printer,Office Equipment,Small Business,Retail Store,3,12000,8,33120,26913.99,6206.01,Cash,Anitha,Returned,4,1,No,2.8
ORD10694,06/09/2026,Female,7449387152,Trichy,Tamil Nadu,Monitor,Electronics,Small Business,Online,8,18000,5,136800,91010.54,45789.46,Cash,Rahul,Pending,3,6,No,2.1
ORD10695,07/02/2025,Male,6752622784,Pune,Maharashtra,Printer,Office Equipment,Consumer,Online,1,12000,10,10800,7761.65,3038.35,Credit Card,Karthik,Returned,4,5,No,4.9
ORD10696,17/01/2026,Other,8739392341,Mumbai,Maharashtra,SSD,Storage,Consumer,Direct Sales,8,6500,0,52000,33195.17,18804.83,Cash,Priya,Cancelled,,12,No,3.3
ORD10697,23/03/2025,Other,7120882285,Hyderabad,Telangana,Laptop,Electronics,Small Business,Retail Store,5,55000,15,233750,213591.1,20158.9,EMI,Arun,Cancelled,5,8,Yes,4.3
ORD10698,16/02/2025,Other,7223689891,Pune,Maharashtra,Tablet,Electronics,Small Business,Online,3,28000,5,79800,62191.51,17608.49,Net Banking,Divya,Completed,4,11,Yes,2.8
ORD10699,19/01/2025,Male,8625884078,Madurai,Tamil Nadu,Smartphone,Electronics,Small Business,Direct Sales,6,32000,0,192000,129238.6,62761.4,Cash,Vijay,Cancelled,5,7,No,4.8
ORD10700,01/04/2026,Male,8285954954,Delhi,Delhi,Laptop,Electronics,Corporate,Direct Sales,6,55000,5,313500,232032.21,81467.79,Debit Card,Vijay,Completed,,10,Yes,3.9
ORD10701,27/06/2026,Female,7939174219,Delhi,Delhi,Webcam,Accessories,Enterprise,Online,2,3500,3,6790,5596.66,1193.34,Credit Card,Anitha,Pending,5,6,No,3.2
ORD10702,05/07/2026,Male,6416525159,Pune,Maharashtra,Laptop,Electronics,Enterprise,Retail Store,8,55000,3,426800,312430.03,114369.97,Credit Card,Priya,Cancelled,2,3,No,3.7
